duration,total_bytes,packet_count,interval_mean,interval_variance,bytes_per_packet,packets_per_second,byte_rate,label,attack_type,prediction
0.0330309867858886,188,4,0.0110103289286295,0.0002318884648325,47.0,121.09841059029031,5691.625297743644,1,4_lateral_scan_capture,0
0.0327763557434082,144,3,0.0163881778717041,0.0002582643233495,48.0,91.52939464917004,4393.410943160161,1,4_lateral_scan_capture,0
0.6687459945678711,163,2,0.6687459945678711,0.0,81.5,2.9906721180324314,243.7397776196432,1,5_jittered_beacon,0
0.669281005859375,203,2,0.669281005859375,0.0,101.5,2.988281428115453,303.3105649537185,1,5_jittered_beacon,0
490.7552328109741,111376,2475,0.1983650900610243,3.6767516699463294,45.00040404040404,5.043247294223563,226.9481659157348,1,5_jittered_beacon,1
490.7551870346069,108900,2475,0.1983650715580464,3.67676277607358,44.0,5.043247764644551,221.90290164436024,1,5_jittered_beacon,1
490.7547130584717,110672,2459,0.1996561078350169,3.700691904254587,45.00691337942253,5.010649790146832,225.51388107976013,1,5_jittered_beacon,1
490.75467801094055,108196,2459,0.1996560935764607,3.700695223212631,44.0,5.010650147985305,220.4686065113534,1,5_jittered_beacon,1
3.031877994537353,1710,38,0.0819426485010095,0.2393304206575533,45.0,12.533485868648407,564.0068640891784,1,5_jittered_beacon,0
3.0318548679351807,1672,38,0.0819420234577075,0.2393328160335705,44.0,12.533581472479776,551.4775847891102,1,5_jittered_beacon,0
3.03139591217041,1710,38,0.0819296192478489,0.2394475130102943,45.0,12.535479066735585,564.0965580031013,1,5_jittered_beacon,0
3.031369924545288,1672,38,0.0819289168796023,0.2394523727585769,44.0,12.535586532118836,551.5658074132288,1,5_jittered_beacon,0
3.023557186126709,808,4,1.0078523953755696,1.791263254189188e-05,202.0,1.3229450457737666,267.23489924630087,1,5_jittered_beacon,0
405.3548328876496,59040,1312,0.3091951433162849,5.823283748844547,45.0,3.236670426879162,145.65016920956228,1,5_jittered_beacon,1
405.3548121452332,57728,1312,0.309195127494457,5.823305339605053,44.0,3.2366705925028665,142.41350607012615,1,5_jittered_beacon,1
405.35381293296814,58732,1305,0.3108541510222148,5.854415024360964,45.00536398467433,3.219409706689506,144.89070566535486,1,5_jittered_beacon,1
405.35382199287415,57420,1305,0.3108541579699955,5.854428900711606,44.0,3.2194096347337293,141.6540239282841,1,5_jittered_beacon,1
1034.835322141647,3268,43,24.638936241467796,103.00819000922884,76.0,0.041552505099081,3.157990387530161,1,5_jittered_beacon,1
0.0488781929016113,285,6,0.0097756385803222,0.0002774742347355,47.5,122.75412906687478,5830.8211306765525,1,5_jittered_beacon,0
0.0485179424285888,189,4,0.0161726474761962,0.0003548088980475,47.25,82.44372699620146,3895.466100570519,1,5_jittered_beacon,0
0.0265810489654541,471,7,0.0044301748275756,6.702456613065048e-05,67.28571428571429,263.3455139072016,17719.391007184564,1,5_jittered_beacon,0
0.0265200138092041,751,6,0.0053040027618408,7.640081663794261e-05,125.16666666666669,226.24422608398584,28318.23563151223,1,5_jittered_beacon,0
0.0194149017333984,1036,7,0.0032358169555664,1.2537066481854708e-05,148.0,360.54779447882896,53361.07358286669,1,5_jittered_beacon,0
0.0193390846252441,751,6,0.0038678169250488,1.2669667044065135e-05,125.16666666666669,310.25253347141063,38833.2754395049,1,5_jittered_beacon,0
0.7874882221221924,1036,7,0.1312480370203654,0.0823307689284702,148.0,8.889021833413311,1315.57523134517,1,5_jittered_beacon,0
0.787578821182251,751,6,0.1575157642364502,0.0946885982965568,125.16666666666669,7.618285101919418,953.5553519235804,1,5_jittered_beacon,0
0.2809929847717285,1036,7,0.0468321641286214,0.0096529242279201,148.0,24.911653953519945,3686.924785120952,1,5_jittered_beacon,0
0.2809798717498779,751,6,0.0561959743499755,0.0110694470510679,125.16666666666669,21.353842759744253,2672.789318761322,1,5_jittered_beacon,0
